id,statusdesc,createdate,closeddate,lastaction,parenttype,typename,comments,streetnum,streetname,streetaddress,crossname,cityname,department,division,latitude,longitude,geolocation,typeid,parentid,deptdivid,deptdiv,status,dataset_type
1156307,IN PROGRESS,2025-08-18T00:04:00.000,,2025-08-19T09:23:00.000,BLIGHTED PROPERTIES,TALL GRASS,"REQUEST:  CUT VACANT LOT TALL GRASS AND REMOVE JUNK/TRASH.  VACANT LOT INFO: - LOCATION:  918 N 37TH STREET, BATON ROUGE, LA 70802 - LOT:  10 - BLOCK:  26 - HOUSE:  FACING 906 A/B N 37TH STREET (BLUE DUPLEX)    -- VACANT LOT TO THE LEFT (NORTH) OF HOUSE  ISSUES: - GRASS:  TALL GRASS EXCEEDS SIX INCHES. - JUNK/TRASH:  PRIMARILY IN BACK OF LOT.  TRASH (E.G. COKE MACHINE AND OTHER JUNK).  CONTACT: - VERONICA E SMITH - XXX-XXX-XXXX - LAGRITS21@YAHOO.COM AND LAGRITS21@OUTLOOK.COM",918,N 37TH ST,918 N 37TH ST,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.456814,-91.152512,"
,  
(30.456814, -91.152512)",172989,172971,59,DOD - BLIGHT ENFORCEMENT,3,blight
1156279,IN PROGRESS,2025-08-17T10:30:00.000,,2025-08-19T08:41:00.000,BLIGHTED PROPERTIES,"JUNK, TRASH, OR DEBRIS ON PRIVATE PROPERTY",RENTERS MOVED OUT AND LEFT TRASH AND BROKEN FURNITURE OUTSIDE,1112,SHADYBROOK DR,1112 SHADYBROOK DR,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.453285,-91.016373,"
,  
(30.453285, -91.016373)",172985,172971,59,DOD - BLIGHT ENFORCEMENT,3,blight
1156271,IN PROGRESS,2025-08-17T09:22:00.000,,2025-09-15T08:53:00.000,BLIGHTED PROPERTIES,TALL GRASS,GRASS NEEDS TO BE CUT.    EXTREMELY TALL GRASS.,8124,GREENWELL ST,8124 GREENWELL ST,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.50152,-91.105125,"
,  
(30.50152, -91.105125)",172989,172971,59,DOD - BLIGHT ENFORCEMENT,3,blight
1156266,IN PROGRESS,2025-08-17T09:14:00.000,,2025-09-15T08:53:00.000,BLIGHTED PROPERTIES,TALL GRASS,YARD NEEDS TO BE CUT.   EXTREMELY TALL GRASS.,6433,SILVERLEAF AVE,6433 SILVERLEAF AVE,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.509571,-91.125595,"
,  
(30.509571, -91.125595)",172989,172971,59,DOD - BLIGHT ENFORCEMENT,3,blight
1156265,IN PROGRESS,2025-08-17T09:13:00.000,,2025-09-15T08:52:00.000,BLIGHTED PROPERTIES,TALL GRASS,YARD NEEDS TO BE CUT.    EXTREMELY TALL GRASS.,5552,LANIER DR,5552 LANIER DR,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.501738,-91.107231,"
,  
(30.501738, -91.107231)",172989,172971,59,DOD - BLIGHT ENFORCEMENT,3,blight
1156194,CLOSED,2025-08-15T22:23:00.000,2025-08-19T11:24:00.000,2025-08-19T11:24:00.000,BLIGHTED PROPERTIES,PROPERTY NEEDS TO BE CONDEMNED OR TORN DOWN,"THIS IS AN OLD NON-FUNCTIONAL PHARMACY. THEY CLOSED THE BUSINESS WHEN IT WAS COMPROMISED BY SOMEONE BUSTING THROUGH THE CINDER BLOCKS TO GAIN ACCESS FOR DRUGS, MONEY AND ANYTHING ELSE TO SERVE THEIR CAUSE.  THIS IS A VERY BIG PROBLEM SINCE IT IS A PLACE FOR HOMELESS DRUG ADDICTS TO BE AND TAKE REFUGE. I WAS TOLD ALL THE COPPER HAS BEEN STRIPPED FROM THE PREMISE AND UNRECOVERABLE DAMAGE.THERE WAS RECENTLY A CLEANUP EFFORT BUT NO ONE CAME TO PICK UP THE TRASH THAT WAS LEFT BEHIND. THIS BUILDING IS AN EYESORE AND A BLIGHTED PROBLEM THAT ONLY AIDS IN CAUSING MORE PROBLEMS FOR OUR COMMUNITY. IM ASKING TO FIRST SEND TO TRUCK OUT TO REMOVE THE PILE OF TRASH THAT WAS LEFT FROM THE CLEANUP SEVERAL MONTHS AGO. SECOND TO TEAR THIS BUILDING DOWN. THERES NOTHING TO SAVE ITS JUST A SHELL AND EVEN IF THEY COULD REPLACE ALL THAT WAS STRIPPED OUT THE COST WOULD BE GREAT BUT THE BUILDING WILL NEVER BE SECURED.  PLEASE GET RID OF THIS BLIGHTED NUISANCE.  LISA REYNOLDS  XXX-XXX-XXXX",1124,MARQUE ANN DR,1124 MARQUE ANN DR,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.461924,-91.042694,"
,  
(30.461924, -91.042694)",172988,172971,59,DOD - BLIGHT ENFORCEMENT,1,blight
1156193,CLOSED,2025-08-15T21:54:00.000,2025-08-18T15:43:00.000,2025-08-18T15:43:00.000,BLIGHTED PROPERTIES,"JUNK, INOPERABLE, OR ABANDONED VEHICLE",THIS CAR WAS PUSHED AND LEFT HERE ABOUT 3 MONTHS AGO. THERE ARE NO PLATES OR TAGS. I DONT THINK IT EVEN RUNS. PLEASE HAVE THIS REMOVED.,12274/76,SHAY AVE,12274/76 SHAY AVE,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.462311,-91.046249,"
,  
(30.462311, -91.046249)",172986,172971,59,DOD - BLIGHT ENFORCEMENT,1,blight
1156173,CLOSED,2025-08-15T16:30:00.000,2025-08-25T10:25:00.000,2025-08-25T10:25:00.000,BLIGHTED PROPERTIES,PROPERTY NEEDS TO BE CONDEMNED OR TORN DOWN,"ABANDONED PROPERTY, NOT CARED FOR IN QUITE SOME TIME, DILAPIDATED.",180,BELLEWOOD DR,180 BELLEWOOD DR,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.449583,-91.122253,"
,  
(30.449583, -91.122253)",172988,172971,59,DOD - BLIGHT ENFORCEMENT,1,blight
1156165,CLOSED,2025-08-15T15:57:00.000,2025-08-15T16:03:00.000,2025-08-15T16:03:00.000,BLIGHTED PROPERTIES,PROPERTY NEEDS TO BE CONDEMNED OR TORN DOWN,CALLER REQUESTING FOR THE HOUSE AT THIS ADDRESS TO BE CONDEMNED.,645,EGRET ST,645 EGRET ST,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.535112,-91.188637,"
,  
(30.535112, -91.188637)",172988,172971,59,DOD - BLIGHT ENFORCEMENT,1,blight
1156163,CLOSED,2025-08-15T15:55:00.000,2025-08-15T16:03:00.000,2025-08-15T16:03:00.000,BLIGHTED PROPERTIES,PROPERTY NEEDS TO BE CONDEMNED OR TORN DOWN,CALLER STATED THAT THE HOUSE NEEDS TO BE CONDEMNED.,4334,ELMER AVE,4334 ELMER AVE,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.53788,-91.200844,"
,  
(30.53788, -91.200844)",172988,172971,59,DOD - BLIGHT ENFORCEMENT,1,blight
1156143,CLOSED,2025-08-15T15:01:00.000,2025-08-15T15:08:00.000,2025-08-15T15:08:00.000,BLIGHTED PROPERTIES,PROPERTY NEEDS TO BE CONDEMNED OR TORN DOWN,TWO  HOMES TORN DOWN BETWEEN 2014 AND 2042 THE DEBRIS WAS NEVER REMOVED.,2026,TENNESSEE ST,2026 TENNESSEE ST,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.428774,-91.176193,"
,  
(30.428774, -91.176193)",172988,172971,59,DOD - BLIGHT ENFORCEMENT,1,blight
1156135,IN PROGRESS,2025-08-15T14:47:00.000,,2025-08-18T08:54:00.000,BLIGHTED PROPERTIES,"JUNK, TRASH, OR DEBRIS ON PRIVATE PROPERTY",JTD ON VACANT LOT BEHIND 1032 N 30TH ST,3010,FULTON ST,3010 FULTON ST,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.458698,-91.158493,"
,  
(30.458698, -91.158493)",172985,172971,59,DOD - BLIGHT ENFORCEMENT,3,blight
1156134,IN PROGRESS,2025-08-15T14:47:00.000,,2025-09-08T09:15:00.000,BLIGHTED PROPERTIES,"JUNK, TRASH, OR DEBRIS ON PRIVATE PROPERTY",PERSON IS LIVING IN TRAVEL TRAILER ON VACANT LOT BEHIND 1032 N 30TH ST,3010,FULTON ST,3010 FULTON ST,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.458698,-91.158493,"
,  
(30.458698, -91.158493)",172985,172971,59,DOD - BLIGHT ENFORCEMENT,3,blight
1156133,IN PROGRESS,2025-08-15T14:46:00.000,,2025-08-18T08:33:00.000,BLIGHTED PROPERTIES,DIRTY OR UNFENCED SWIMMING POOL,H/O HAS A DIRTY POOL NEED TO BE CLEANED,9841,PATIO CT,9841 PATIO CT,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.460619,-91.076599,"
,  
(30.460619, -91.076599)",172983,172971,59,DOD - BLIGHT ENFORCEMENT,3,blight
1156128,IN PROGRESS,2025-08-15T14:35:00.000,,2025-09-08T11:59:00.000,BLIGHTED PROPERTIES,TALL GRASS,VACANT LOT TALL GRASS NEEDS TO BE CUT.,3274,MISSION DR,3274 MISSION DR,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.478228,-91.144768,"
,  
(30.478228, -91.144768)",172989,172971,59,DOD - BLIGHT ENFORCEMENT,3,blight
1156124,CLOSED,2025-08-15T14:16:00.000,2025-09-15T09:26:00.000,2025-09-15T09:26:00.000,BLIGHTED PROPERTIES,TALL GRASS,CALLER REQUEST FOR THE GRASS TO GET CUT AT THE UNOCCUPIED HOME. LOCATED ACROSS FROM THE ABOVE ADDRESS,232,W POLK ST,232 W POLK ST,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.426863,-91.182945,"
,  
(30.426863, -91.182945)",172989,172971,59,DOD - BLIGHT ENFORCEMENT,1,blight
1156113,CLOSED,2025-08-15T13:48:00.000,2025-08-15T15:35:00.000,2025-08-15T15:35:00.000,BLIGHTED PROPERTIES,PROPERTY MISSING WINDOWS OR DOORS,CALLER STATED THAT THE PROPERTY AT THE CORNER OF SCENIC HWY AND 79TH AVE HAS BLUE TARPS ON THE ROOF.,,79TH AVE,79TH AVE,SCENIC HWY,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.519434,-91.178558,"
,  
(30.519434, -91.178558)",172987,172971,59,DOD - BLIGHT ENFORCEMENT,1,blight
1156103,CLOSED,2025-08-15T13:37:00.000,2025-09-17T13:29:00.000,2025-09-17T13:29:00.000,BLIGHTED PROPERTIES,"JUNK, TRASH, OR DEBRIS ON PRIVATE PROPERTY",THE BUSINESS AT THE ABOVE LOCATION HAS TRASH AND DEBRIS DUMPED ON THE SIDE OF THE ROAD.,10710,GREENWELL SPRINGS RD,10710 GREENWELL SPRINGS RD,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.492828,-91.064568,"
,  
(30.492828, -91.064568)",172985,172971,59,DOD - BLIGHT ENFORCEMENT,1,blight
1156101,CLOSED,2025-08-15T13:33:00.000,2025-08-15T15:56:00.000,2025-08-15T15:56:00.000,BLIGHTED PROPERTIES,TALL GRASS,TALL GRASS AT THE ABANDONED HOME,4106,CONVENTION ST,4106 CONVENTION ST,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.449091,-91.147301,"
,  
(30.449091, -91.147301)",172989,172971,59,DOD - BLIGHT ENFORCEMENT,1,blight
1156098,CLOSED,2025-08-15T13:29:00.000,2025-09-15T09:24:00.000,2025-09-15T09:24:00.000,BLIGHTED PROPERTIES,TALL GRASS,VACANT LOT TO THE LEFT OF THE HOME IS OVERGROWN WITH GRASS,184,ELLWOOD ST,184 ELLWOOD ST,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.434347,-91.184959,"
,  
(30.434347, -91.184959)",172989,172971,59,DOD - BLIGHT ENFORCEMENT,1,blight
1156075,CLOSED,2025-08-15T12:08:00.000,2025-08-25T13:30:00.000,2025-08-25T13:30:00.000,BLIGHTED PROPERTIES,PROPERTY NEEDS TO BE CONDEMNED OR TORN DOWN,CALLER IS REQUESTING THAT THE HOME AT 1625 W MCKINLEY BE CONDEMNED DUE TO HOMELESS PERSON GOING IN AND OUT THE PROPERTY,625,W MCKINLEY ST,625 W MCKINLEY ST,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.423483,-91.183594,"
,  
(30.423483, -91.183594)",172988,172971,59,DOD - BLIGHT ENFORCEMENT,1,blight
1156048,CLOSED,2025-08-15T10:55:00.000,2025-08-18T11:25:00.000,2025-08-18T11:25:00.000,BLIGHTED PROPERTIES,TALL GRASS,CALLER STATED THAT TALL GRASS NEEDS TO BE CUT IN THE FRONT AND BACKYARD.,2135,N 17TH ST,2135 N 17TH ST,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.466913,-91.172722,"
,  
(30.466913, -91.172722)",172989,172971,59,DOD - BLIGHT ENFORCEMENT,1,blight
1156040,IN PROGRESS,2025-08-15T10:34:00.000,,2025-09-18T11:57:00.000,BLIGHTED PROPERTIES,TALL GRASS,ABANDONED PROPERTY  FRONT AND BACK YARD IS OVERGROWN GRASS NEED TO BE CUT,2496,69TH AVE,2496 69TH AVE,MIDDLESEX ST,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.512232,-91.166588,"
,  
(30.512232, -91.166588)",172989,172971,59,DOD - BLIGHT ENFORCEMENT,3,blight
1156026,CLOSED,2025-08-15T10:08:00.000,2025-08-15T10:29:00.000,2025-08-15T10:29:00.000,BLIGHTED PROPERTIES,TALL GRASS,OVERGROWN GRASS NEAR THE CORNER OF FOSTER RD AND GLEN OAKS DR,,FOSTER RD,FOSTER RD,GLEN OAKS DR,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.511311,-91.140678,"
,  
(30.511311, -91.140678)",172989,172971,59,DOD - BLIGHT ENFORCEMENT,1,blight
1156018,CLOSED,2025-08-15T09:56:00.000,2025-08-15T10:29:00.000,2025-08-15T10:29:00.000,BLIGHTED PROPERTIES,TALL GRASS,APPEARS VACANT OR ABANDONED.,12411,E GLENHAVEN DR,12411 E GLENHAVEN DR,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.453812,-91.045975,"
,  
(30.453812, -91.045975)",172989,172971,59,DOD - BLIGHT ENFORCEMENT,1,blight
1156007,CLOSED,2025-08-15T09:42:00.000,2025-08-15T10:19:00.000,2025-08-15T10:19:00.000,BLIGHTED PROPERTIES,TALL GRASS,CALLER STATED THAT TALL GRASS AT THIS ADDRESS NEEDS TO BE CUT.,1920,WALNUT ST,1920 WALNUT ST,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.463919,-91.169388,"
,  
(30.463919, -91.169388)",172989,172971,59,DOD - BLIGHT ENFORCEMENT,1,blight
1156006,CLOSED,2025-08-15T09:41:00.000,2025-08-15T10:36:00.000,2025-08-15T10:36:00.000,BLIGHTED PROPERTIES,"JUNK, TRASH, OR DEBRIS ON PRIVATE PROPERTY","CALLER STATED THAT THERE IS JUNK, TRASH AND DEBRIS BEING DUMPED ON THE VACANT LOT NEAR THE 9200 BLOCK OF FOSTER RD   YELLOW GARAGE ON THE PROPERTY",,FOSTER RD,FOSTER RD,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.557222,-91.120224,"
,  
(30.557222, -91.120224)",172985,172971,59,DOD - BLIGHT ENFORCEMENT,1,blight
1155992,IN PROGRESS,2025-08-15T09:23:00.000,,2025-08-19T13:21:00.000,BLIGHTED PROPERTIES,TALL GRASS,OCCUPIED PROPERTY BACK YARD IS OVERGROWN NEED TO BE CUT,6745,NELLIE AVE,6745 NELLIE AVE,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.474409,-91.122276,"
,  
(30.474409, -91.122276)",172989,172971,59,DOD - BLIGHT ENFORCEMENT,3,blight
1155988,IN PROGRESS,2025-08-15T09:18:00.000,,2025-08-18T09:37:00.000,BLIGHTED PROPERTIES,"JUNK, TRASH, OR DEBRIS ON PRIVATE PROPERTY","CALLER REQUESTING FOR JUNK,TRASH AND OTHER DEBRIS NEEDS TO BE CLEAN UP AT THIS ADDRESS.",1230,S 17TH ST,1230 S 17TH ST,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.436949,-91.170914,"
,  
(30.436949, -91.170914)",172985,172971,59,DOD - BLIGHT ENFORCEMENT,3,blight
1155984,IN PROGRESS,2025-08-15T09:14:00.000,,2025-09-17T10:23:00.000,BLIGHTED PROPERTIES,TALL GRASS,VACANT HOME YARD IS OVERGROWN GRASS NEED TO BE CUT,5359,PEERLESS ST,5359 PEERLESS ST,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.516859,-91.137169,"
,  
(30.516859, -91.137169)",172989,172971,59,DOD - BLIGHT ENFORCEMENT,3,blight
1155964,CLOSED,2025-08-15T08:46:00.000,2025-08-19T13:21:00.000,2025-08-19T13:21:00.000,BLIGHTED PROPERTIES,TALL GRASS,TALL GRASS ON VACANT LOT.,4133,PROVOST ST,4133 PROVOST ST,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.460339,-91.148705,"
,  
(30.460339, -91.148705)",172989,172971,59,DOD - BLIGHT ENFORCEMENT,1,blight
1155963,IN PROGRESS,2025-08-15T08:46:00.000,,2025-09-12T12:07:00.000,BLIGHTED PROPERTIES,TALL GRASS,CALLER STATED ONLY PART OF THE LOT WAS CUT AND THE GRASS IS STILL HIGH IN THE MIDDLE OF THE PROPERTY.,4153,PROVOST ST,4153 PROVOST ST,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.46035,-91.148407,"
,  
(30.46035, -91.148407)",172989,172971,59,DOD - BLIGHT ENFORCEMENT,3,blight
1155962,IN PROGRESS,2025-08-15T08:46:00.000,,2025-09-17T12:27:00.000,BLIGHTED PROPERTIES,TALL GRASS,OVERGROWN GRASS ACROSS THE STREET FROM 3016 70TH AVE,3000-3100,70TH AVE,3000-3100 70TH AVE,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.513437,-91.160973,"
,  
(30.513437, -91.160973)",172989,172971,59,DOD - BLIGHT ENFORCEMENT,3,blight
1155928,IN PROGRESS,2025-08-15T07:48:00.000,,2025-08-26T11:39:00.000,BLIGHTED PROPERTIES,"JUNK, TRASH, OR DEBRIS ON PRIVATE PROPERTY","CALLER TRASH WAS MISSED ON (WED. 8/13/25) THERE IS TREE DEBRIS OUT..., GAVE ID#",5625,GUICE DR,5625 GUICE DR,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.54805,-91.134941,"
,  
(30.54805, -91.134941)",172985,172971,59,DOD - BLIGHT ENFORCEMENT,3,blight
1155914,IN PROGRESS,2025-08-15T01:51:00.000,,2025-08-18T05:42:00.000,BLIGHTED PROPERTIES,TALL GRASS,EXTREMELY OVERGROWN FRONT AND BACK YARDS,5461,CLAIRMONT DR,5461 CLAIRMONT DR,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.500223,-91.114395,"
,  
(30.500223, -91.114395)",172989,172971,59,DOD - BLIGHT ENFORCEMENT,3,blight
1155864,IN PROGRESS,2025-08-14T15:32:00.000,,2025-09-15T10:55:00.000,BLIGHTED PROPERTIES,"JUNK, TRASH, OR DEBRIS ON PRIVATE PROPERTY","CALLER STATED THAT JUNK,TRASH AND OTHER DEBRIS NEEDS TO BE CLEAN UP AT THIS YARD.",2137,OVID ST,2137 OVID ST,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.429552,-91.162193,"
,  
(30.429552, -91.162193)",172985,172971,59,DOD - BLIGHT ENFORCEMENT,3,blight
1155863,CLOSED,2025-08-14T15:23:00.000,2025-08-14T15:46:00.000,2025-08-14T15:46:00.000,BLIGHTED PROPERTIES,TALL GRASS,VACANT LOT (1914 72ND AVENUE) GRASS NEEDS TO BE CUT.,1914,72ND AVE,1914 72ND AVE,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.514067,-91.17276,"
,  
(30.514067, -91.17276)",172989,172971,59,DOD - BLIGHT ENFORCEMENT,1,blight
1155859,CLOSED,2025-08-14T15:18:00.000,2025-09-11T15:47:00.000,2025-09-11T15:47:00.000,BLIGHTED PROPERTIES,PROPERTY NEEDS TO BE CONDEMNED OR TORN DOWN,CALLER STATES THAT HOME LOOKS AS IF IT WILL CAVE IN.,281,RAFE MAYER RD,281 RAFE MAYER RD,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.567892,-91.205391,"
,  
(30.567892, -91.205391)",172988,172971,59,DOD - BLIGHT ENFORCEMENT,1,blight
1155855,IN PROGRESS,2025-08-14T15:11:00.000,,2025-09-16T10:03:00.000,BLIGHTED PROPERTIES,TALL GRASS,GRASS NEEDS TO BE CUT.,7878,GRAYSON AVE,7878 GRAYSON AVE,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.502609,-91.108521,"
,  
(30.502609, -91.108521)",172989,172971,59,DOD - BLIGHT ENFORCEMENT,3,blight
1155849,IN PROGRESS,2025-08-14T14:53:00.000,,2025-09-16T12:37:00.000,BLIGHTED PROPERTIES,"JUNK, INOPERABLE, OR ABANDONED VEHICLE",CALLER STATED THAT THE HOME AT 5822 BENSON DR HAS AN ABANDONED VEHICLE ON THE FRONT LAWN OF THE PROPERTY,5822,BENSON DR,5822 BENSON DR,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.504566,-91.110741,"
,  
(30.504566, -91.110741)",172986,172971,59,DOD - BLIGHT ENFORCEMENT,3,blight
1155835,CLOSED,2025-08-14T14:10:00.000,2025-09-08T13:11:00.000,2025-09-08T13:11:00.000,BLIGHTED PROPERTIES,TALL GRASS,TALL GRASS AND WEED AT VACANT LOT.,4061,THAMES DR,4061 THAMES DR,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.488483,-91.043808,"
,  
(30.488483, -91.043808)",172989,172971,59,DOD - BLIGHT ENFORCEMENT,1,blight
1155827,IN PROGRESS,2025-08-14T13:51:00.000,,2025-09-18T12:18:00.000,BLIGHTED PROPERTIES,TALL GRASS,"TALL GRASS AT AN ABANDONED HOME AT 1540 SWANS AVE. PREVIOUS REQUEST 1145515, THIS IS NOT A VACANT LOT.",1540,SWAN AVE,1540 SWAN AVE,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.523632,-91.177528,"
,  
(30.523632, -91.177528)",172989,172971,59,DOD - BLIGHT ENFORCEMENT,3,blight
1155823,IN PROGRESS,2025-08-14T13:47:00.000,,2025-09-09T14:08:00.000,BLIGHTED PROPERTIES,"JUNK, INOPERABLE, OR ABANDONED VEHICLE",CALLER STATED THAT THE MECHANIC SHOP HAS JUNK ABADONED CARS THATS BEEN SITTING OUT FOR MONTHS,4360,PLANK RD,4360 PLANK RD,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.489759,-91.156441,"
,  
(30.489759, -91.156441)",172986,172971,59,DOD - BLIGHT ENFORCEMENT,3,blight
1155820,IN PROGRESS,2025-08-14T13:38:00.000,,2025-08-15T13:46:00.000,BLIGHTED PROPERTIES,TALL GRASS,OVERGROWN GRASS,511,LORRI BURGESS AVE,511 LORRI BURGESS AVE,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.431255,-91.178993,"
,  
(30.431255, -91.178993)",172989,172971,59,DOD - BLIGHT ENFORCEMENT,3,blight
1155819,IN PROGRESS,2025-08-14T13:37:00.000,,2025-08-15T13:48:00.000,BLIGHTED PROPERTIES,TALL GRASS,OVERGROWN GRASS,510,LORRI BURGESS AVE,510 LORRI BURGESS AVE,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.430964,-91.178925,"
,  
(30.430964, -91.178925)",172989,172971,59,DOD - BLIGHT ENFORCEMENT,3,blight
1155816,IN PROGRESS,2025-08-14T13:29:00.000,,2025-08-15T09:57:00.000,BLIGHTED PROPERTIES,"JUNK, INOPERABLE, OR ABANDONED VEHICLE",CALLER STATED THAT THERE IS A TRAILER PARKED ON THE GRASS BLOCKIING THE SIDEWALK AND OBSTRUCTING THE VIEW OF ONCOMING TRAFFIC,2555,HUNDRED OAKS AVE,2555 HUNDRED OAKS AVE,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.432325,-91.160774,"
,  
(30.432325, -91.160774)",172986,172971,59,DOD - BLIGHT ENFORCEMENT,3,blight
1155810,CLOSED,2025-08-14T13:19:00.000,2025-08-21T14:41:00.000,2025-08-21T14:41:00.000,BLIGHTED PROPERTIES,PROPERTY NEEDS TO BE CONDEMNED OR TORN DOWN,CALLER STATES WINDOWS ARE BUSTED AND TREES ARE GROWING THROUGH IT,3747,GERONIMO ST,3747 GERONIMO ST,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.482693,-91.161926,"
,  
(30.482693, -91.161926)",172988,172971,59,DOD - BLIGHT ENFORCEMENT,1,blight
1155804,IN PROGRESS,2025-08-14T12:59:00.000,,2025-09-16T10:34:00.000,BLIGHTED PROPERTIES,TALL GRASS,TALL GRASS IN THE BACK OF THE PROPERTY AT UNOCCUPIED PROPERTY.,5116,N SHAMROCK DR,5116 N SHAMROCK DR,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.49671,-91.040466,"
,  
(30.49671, -91.040466)",172989,172971,59,DOD - BLIGHT ENFORCEMENT,3,blight
1155802,IN PROGRESS,2025-08-14T12:54:00.000,,2025-08-15T11:51:00.000,BLIGHTED PROPERTIES,"JUNK, INOPERABLE, OR ABANDONED VEHICLE","OCCUPYING RV/TRAVEL TRAINS IN AN A2 RESIDENTIAL ZONE  THIS PROPERTY HAS AN INOPERATIVE RV AND 2 TRAILERS THAT MOST LIKELY, CAN NOT MOVED WITHOUT BEING TRAILERS. THERE IS ALSO WOOD WASTE AND OTHER DEBRIS A CROSSED THE PROPERTY. FOR PHOTOS SEE MPN #174541. THIS IS ONE THAT THE PAO WOULD TELL ME TO HAVE BLIGHT ADDRESS, ALTHOUGH IF IT IS JUST GOING TO BE CLOSED. PLEASE SENT IT BACK TO PERMITS. THIS IS AN A2 ZONE AND THIS RV AND TRAILERS ARE TRASHED AND CAN’T BE ON THIS LOT.",4612,BYRON ST,4612 BYRON ST,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.493769,-91.143517,"
,  
(30.493769, -91.143517)",172986,172971,59,DOD - BLIGHT ENFORCEMENT,3,blight
1155779,IN PROGRESS,2025-08-14T12:03:00.000,,2025-08-15T12:11:00.000,BLIGHTED PROPERTIES,TALL GRASS,OCCUPIED HOME WITH TALL GRASS IN THE FRONT AND BACK NEEDS TO BE CUT.,3363,SYCAMORE ST,3363 SYCAMORE ST,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.494848,-91.156021,"
,  
(30.494848, -91.156021)",172989,172971,59,DOD - BLIGHT ENFORCEMENT,3,blight
